,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
992,6fecfd0c-176d-439e-a88c-482f8a60af79,yLopy,https://play-lh.googleusercontent.com/a-/ALV-UjWDkUAEcrBn3p1lR6E0_KDNz-cDVtJR3QpDNW5oYaYOjHQ,"Por favor, coloquem mais opções de widget!! A integração é incrível, mas a brutalidade de um único widget gigantesco na tela é desagradável. Sugestão: possibilitem diminuir o tamanho do widget.",2,0,2.113.685.02,2024-02-01 20:31:32,,,2.113.685.02,newest,com.microsoft.todos
993,068ebc00-9437-486b-9abf-2f73729368ef,Kovy206,https://play-lh.googleusercontent.com/a-/ALV-UjVsMpML-Ypab5dA0T-G6kslNGu2O1Pg5KVYHOPDurF-kfU,"Its ok, though doesnt send reminders",2,0,2.113.685.02,2024-01-31 00:37:53,,,2.113.685.02,newest,com.microsoft.todos
994,54e2de1a-6307-4a37-b512-8e4989e12a8b,Szabo Arpad,https://play-lh.googleusercontent.com/a-/ALV-UjXM28KGh1Kdbg712VqISoFPooULVzJnhQv3DjIGirxeTHJ1,Please make it work with passwordless login.,2,0,2.113.685.02,2024-01-25 17:11:01,,,2.113.685.02,newest,com.microsoft.todos
995,5a7c2a9c-af4f-4bbd-a4df-5ef016e75904,T N,https://play-lh.googleusercontent.com/a/ACg8ocKfiEs97sRESVCDWSFjPTVg16dliQRqWC_WU9cv4_pu=mo,"this app often missed to show notification. at first i thought probably android kill the app in background to save battery, so i often open the app many times within day. even then, still in many occasion the notification fails to show. please fix it.",2,0,2.113.685.02,2024-01-24 00:57:51,,,2.113.685.02,newest,com.microsoft.todos
996,8b077840-df35-46d3-b7cb-640dcd33a5b9,Alishba M.,https://play-lh.googleusercontent.com/a-/ALV-UjXutzi6Qkie8ZcLYzlisN3CKIBjpHXQ_mTq3NsbVkdYZD8,"so worked amazing the first week, app interface is good, design is good, everything is good. then bam, next week can't see any of my tasks on the widget, won't refresh have to keep going on deleting the widget then adding then deleting to get the tasks to refresh despite adding new tasks everyday so yeah no point in having a to do list that literally doesn't refresh yk",2,0,,2024-01-23 18:19:32,,,,newest,com.microsoft.todos
997,b423521a-6f77-4aa7-83e8-553102045970,Anastassia Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjVnmAn-vTtD0pVwE1loG5IMQJaKdbVfeLjpGESE8ibQRjo,"When it is skipped to the current tasks, it will skip to the next week, even though the due dates have been customised to days within the week that haven't arrived yet.",2,0,2.113.685.02,2024-01-22 16:26:29,,,2.113.685.02,newest,com.microsoft.todos
998,ba1db35e-641e-4907-8671-dc3f70ee7ead,Gareth Muirhead,https://play-lh.googleusercontent.com/a/ACg8ocL7TTzoS7X0_DGc_7QnwDcZKwida5Ok7V-0d9YFzJ58dr8=mo,Forces you to log in with password with browser,2,0,2.113.685.02,2024-01-20 05:41:42,,,2.113.685.02,newest,com.microsoft.todos
999,97646d66-b2fd-4228-887c-9f6b3a489ee0,Syed Hunain Abbas,https://play-lh.googleusercontent.com/a-/ALV-UjWljKLzzh-NNLYtPdiVKBkB5_gV-PI-giz-zTiovFToeJc,Lack of features,2,0,2.109.680.02,2024-01-17 01:59:49,,,2.109.680.02,newest,com.microsoft.todos
1000,e53873f2-2939-4cc4-8c30-fd0b2fdabaff,Brian Excarnate,https://play-lh.googleusercontent.com/a-/ALV-UjWoGih3clg5n1hZeWYcInzhAlM9JORn-YHJ8dHZry5ZHjvt,"Apparently inefficient, especially on a phone. I don't want a visual experience, I want an efficient way to manage my To Do lists (sharing with my family). The lines, from their screen shots, are too tall. This app may, or may not, be fine otherwise, however it requires a Microsoft account. Big nope.",3,0,2.113.685.02,2024-02-04 12:35:30,,,2.113.685.02,most_relevant,com.microsoft.todos
1001,c30a8c13-a351-428a-99f2-35fb67639a66,Robert Tillung,https://play-lh.googleusercontent.com/a-/ALV-UjX0_vRQxnb4ltF-fZAF_b870Qg2EfJ2HJS7hO086gTHuds,"A few glaring issues that make me not want to use it. 1) You can't reschedule a recurring task without it changing the recurring schedule. Meaning, if a task recurs every Monday but you can't get it done and schedule for Tuesday, it messes with schedule, sometimes recurring on both days now or switching days entirely. 2) If a task isn't completed, it disappears from My Day. You have to go digging for it. there's no overdue section",3,31,2.113.685.02,2024-01-26 21:12:02,,,2.113.685.02,most_relevant,com.microsoft.todos
1002,74dabfba-fd70-4cad-9c11-3f0f43153962,Anna Supes Ramm,https://play-lh.googleusercontent.com/a-/ALV-UjWxHvk6FNzP0u4CvjJoutL3uXP2ef54L5NoGPjDmSr2pg,"I started using this app after Microsoft bought out Wunderlist (my old to-do app, which I still miss), and for a while everything was fine... but more recently, I'm no longer able to add more than one account. The option to add another account still appears, but doesn't seem to work. This is a huge inconvenience to me, as I used to rely heavily on being able to access multiple accounts. I'm afraid to try logging out of my main account, for fear that the app won't let me log back in. D:",3,69,2.109.680.02,2023-12-26 08:19:57,,,2.109.680.02,most_relevant,com.microsoft.todos
1003,bcd99fab-85a0-48c8-a313-e24158badcd8,jasoncollege24,https://play-lh.googleusercontent.com/a-/ALV-UjX2TJtnugtUH7F_V_2AfjOZBHssQ7EgvdfeRU9a0BhTHA4,"Using a personal account, this app appears to be flawless. Great for keeping track of various lists. For business accounts, this app is full of bugs. Things like lists not updating, items vanishing, and app crashes. This makes the app virtually useless for businesses, and this needs fixed.",3,10,2.104.610.02,2023-10-12 12:42:21,,,2.104.610.02,most_relevant,com.microsoft.todos
1004,80e482cd-f7c0-4c76-9f8c-f8ba45a1c444,Lionel Lucas,https://play-lh.googleusercontent.com/a/ACg8ocIWcp3Y41PowYvwVkIcaf1VTWhr0sz8VrX3gUaWAI5Q=mo,"After a while using this app, I noticed my phone ""stops"" the UI operations. It boils down to the Microsoft To Do app. Almost every time I use the app, the smartphone ""hangs"" and/or stops the UI operating software. All other apps works without any slowdown. ""Update"": Yep, this app still alone keeps ""crashing"" phone. All other apps only phone works normally.",3,9,2.104.610.02,2023-09-28 13:48:38,,,2.104.610.02,most_relevant,com.microsoft.todos
1005,75ddc1ef-0ae4-4f8e-ba9f-e92ae8fced3e,Bryle Trout,https://play-lh.googleusercontent.com/a-/ALV-UjUaRTt8GsPotNa1zDMDCFYis0hHluJjBcw_rOV04652FA2b,"There seems to be a large number of inconsistencies in the expected behaviours and results of this ToDo app, mostly in comparison to Wunderlist. For example, setting a reoccurring task with a reminder doesn't seem to recreate the reminder accordingly the same way it did in Wunderlist. The UI/UX seems nicer overall, though. But pedantic ""power users"" like myself may not like it as much as Wunderlist.",3,8,2.17.158,2020-05-13 08:35:27,,,2.17.158,most_relevant,com.microsoft.todos
1006,77b299d7-cd6b-4f2a-8c83-d16f451ec083,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am a heavy wunderlist user. I have been waiting for ages for them to port ALL functionalities of the later in todo. Importing is still destroying the dates when you have a periodicity and the app still cannot add the sub tasks from wunderlist as sub task... instead it turns them into notes. You will also loose the calendar integration via the subscription functionality. I'll wipe again all records in todo and wait for it to be a better replacement to wunderlist before i fully switch. If you never used wunderlist, the app is good though. My Day is a good idea overall, but having to do it every day is a bit tiring. It should integrate automatically tasks due today and let you add what ever you want manually. I assume they want people to have a fresh start in todo...",3,2,1.42.94,2018-11-08 08:51:34,,,1.42.94,most_relevant,com.microsoft.todos
1007,1ac33560-00bd-48b9-a052-cc8f36d8c0aa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been using this app on my samsung for last 2 years, i have found good in it. It's a good app for reminders and to do list. Now i have changed to oppo A9, the only issue i am facing, the reminders notifications which are not completed, disappear from my screen in the night same day. It's annoying for me because I have to find those incomplete reminders in the app one by one and set them again. It would be fine, if unfinished tasks should not disappear. Stars would be 5😊. Thanks",3,8,2.8.145,2020-01-31 22:07:02,,,2.8.145,most_relevant,com.microsoft.todos
1008,3faf5ab7-135c-4b89-b1b9-27c7593be14e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I guess I got tuned into Wunderlist a little late. Knowing that Microsoft Todo is going to replace it is a let down. Todo is lacking when it comes to the wonderful UI of Wunderlist. I'm wondering why after 3 years this replacement still isn't where Wunderlist is today. There is no option to organize lists into folders. Also, there is no option to add a completed tasks section to the main screen. Even when show completed takes is turned on, they disappear in the important (task) section when completed.",3,18,1.39.89,2018-09-15 18:02:38,,,1.39.89,most_relevant,com.microsoft.todos
1009,617e9885-fa80-4695-88e7-15ff5605c034,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app is easy to use, but lacks the ability to list a task into multiple groups/categorize, to move an existing task into a group/category, and to group by categories in daily to-do lists. The category issue is a big deficit. It's hard to plan without it. (The flexibility with categories is what makes Outlook so outstanding -- such a shame not to find it it's ""sister app."")",3,64,2.14.152,2020-04-05 16:02:44,,,2.14.152,most_relevant,com.microsoft.todos
1010,870ef02a-4913-45f7-aaa4-e535b57c82e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Came over from Wunderlist. Quite disappointing how many things don't work consistently or don't work at all. Shared lists are wildly inconsistent at syncing properly. I think using the website version of the app might throw things off. Overall, shared lists don't work consistently. You can set up recurring or custom tasks to repeat on certain days, but recurring reminders is again wildly inconsistent. Sometimes it works, sometimes it doesn't. Also no folders for lists. Needs improvement",3,26,1.54.108,2019-04-21 13:23:06,,,1.54.108,most_relevant,com.microsoft.todos
1011,485f1712-f8c5-4949-acd4-b5793e0d28d9,Cameron Svoboda,https://play-lh.googleusercontent.com/a-/ALV-UjU7WKhp3EfL9eYnBmafg4DjWc7EyLOgQnQweYXqVjWsWZY,"I use for many reminders, some weekly, some monthly, even some yearly. I love the ability to organize tasks into folders and set recurring reminders. Lately, reminders have been hit or miss, often not going off. I hope this is fixed soon. I also just had a big scare where many of my recurring tasks disappeared, but they returned after I updated. I would still recommend this app... but don't rely on it too heavily.",3,140,2.81.395.02,2022-10-23 11:33:08,,,2.81.395.02,most_relevant,com.microsoft.todos
1012,f1be0338-f3c0-4437-b946-f02667c183ed,Timothy Hong,https://play-lh.googleusercontent.com/a-/ALV-UjXzRQWelLcFQjH06mTzjqf_bYcyG996T1-Q6o16rMiGLzbG,"Been searching for a good list app for over a year now and this one has come the closest to capturing the qualities I'm looking for. It's very well organized and focused. Edit: Keeps popping up notifications for features I've already declined, and keeps resetting my settings. This is obnoxious. I'm going to switch to a different list app.",3,151,2.76.320.02,2022-08-22 10:56:37,"Hi Timothy, we have made few fixes around these issues in our latest versions. Can you try the latest version? Regards To Do Team.",2023-04-23 10:18:17,2.76.320.02,most_relevant,com.microsoft.todos
1013,0b40973c-9ee3-4656-9072-b34b2e9759fc,Kathryn Daniels,https://play-lh.googleusercontent.com/a-/ALV-UjUs--ElSzU8j4qvOsmLNb3d5A-WZIIsCP1D1v7DL4pHFWAj,"Fine until recent update. It was a perfectly serviceable app for to do lists until it recently started popping up alerts every day saying, ""What will you do today?"" This interrupts work, music, podcasts, and actually takes away from productivity because I pick up my phone to see if it's an actual alert. I don't seem to be able to get rid of this without turning off all notifications, which would invalidate using a To do list app at all. Totally unnecessary.",3,236,2.33.174,2021-01-01 17:45:15,,,2.33.174,most_relevant,com.microsoft.todos
1014,f46baab1-d3f0-4255-9d8d-541041fe52bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excellent potential, but very slow to get up to speed on essentials (at least to me) for task managers. Main impediment: you cannot set up a recurring task to start again from the date completed (as opposed to always cycling off of the first due date). For example, I may want a reminder to clean my cat's litter box every month -- but if I don't complete it until week 5 (sorry, cat!), the next reminder pops up in 3 weeks, instead of in a month, when it's actually needed again.",3,10,,2019-11-20 16:59:11,,,,most_relevant,com.microsoft.todos
1015,eed48de0-d948-476f-9e81-4b3c06746dd9,Robert Wakerly,https://play-lh.googleusercontent.com/a-/ALV-UjUQ8cCHInPKaohoNOLerWT2yxuikslsfHwugPpVx1R2rB8K,"Great app, but obnoxiously turns notifications back on. I turn off daily tasks reminder notification and days later it turns itself back on. This has happened at least 3 times. Microsoft, please fix this pesky bug. Also, the wunderlist app let me assign a task during creation. To do app does not allow this and requires extra steps to create the task, open it back up, and then assign it.",3,14,2.33.174,2021-01-09 10:14:30,,,2.33.174,most_relevant,com.microsoft.todos
1016,64b97bd1-5b23-44d0-b8c1-da01a0792e83,Craig Mills,https://play-lh.googleusercontent.com/a-/ALV-UjUYo9bwrSEsHDR4aXRg9XYVoAeUcljPZTPFMIQ5x20c3fGq,"The best of what I've tried and that's a lot. No list or task app really handles recurring tasks well. This one is no different. Most things are great. I like having an app version in windows. Good for sharing. Sub groups would be nice. Moving and organizing can be difficult. Overall 3, that's still the best of the lot and this is the one I still just.",3,83,2.79.340.02,2022-09-25 03:19:38,,,2.79.340.02,most_relevant,com.microsoft.todos
1017,8bfe4a21-e303-4507-99df-65eb4e5da1fb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Covers the basics of a todo app and hasn't crashed. Has a nice feature of the flagged email however for in box zero folks like me, not that big of deal. One glaring omission is the ability to send an email to your task list. Also, it is crazy to me that they have notes but it doesnt utilize onenote! They have a perfect integration advantage that they aren't leveraging.",3,11,1.64.127,2019-09-12 01:38:36,,,1.64.127,most_relevant,com.microsoft.todos
1018,c41987fc-c221-490d-ac4a-563e15ae3ab3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After 8 hours, the sync with Wunderlist mysteriously completed. It's still not the app I'm looking for. Does not support RFC2822 compliant email addresses with plus signs. ""Unable to sync"", imported about half of my Wunderlist data, now the Android app thinks it's no longer connected to the internet. Web app reports ""Something went wrong"" while trying to import from Wunderlist. Does not appear to be a useful ""List"" app, only focusing on ToDo items. Not a good replacement for Wunderlist.",3,9,2.15.153,2020-04-20 20:07:30,,,2.15.153,most_relevant,com.microsoft.todos
